scenario,time_days,generated_h2_kg,dissolved_reactor_h2_kg,free_reactor_h2_kg,retained_separator_h2_kg,uncollected_separator_h2_kg,collected_h2_kg,remaining_reactive_fe_kg,water_remaining_kg,salt_kg,salt_molality,free_h2_volume_m3_ideal,gross_electricity_kwh,average_gross_power_kw,initial_pump_electricity_kwh,sensible_heat_kwh_thermal,heater_electricity_kwh,standalone_balance_kwh,warm_pressurized_balance_kwh,h2_ledger_error_kg
exploratory_assumption,5.122780077369489,0.0689466695485214,0.0689466695485214,0.0,0.0689466695485214,0.0,0.0,586.1404120108679,19999.38384548833,5259.852,4.500138639036279,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
exploratory_assumption,5.453497436502585,0.07337473476570386,0.07337473476570386,0.0,0.07337473476570386,0.0,0.0,585.7724060253128,19999.344273274335,5259.852,4.50014754335068,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
exploratory_assumption,5.805565306487227,0.07808561269762189,0.07808561269762189,0.0,0.07808561269762189,0.0,0.0,585.3808961465879,19999.302173652835,5259.852,4.500157016406622,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
exploratory_assumption,6.180362037449388,0.0830971563369408,0.0830971563369408,0.0,0.0830971563369408,0.0,0.0,584.9643986548656,19999.257387077298,5259.852,4.50016709411192,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
exploratory_assumption,6.579354963290791,0.08842831774518993,0.08842831774518993,0.0,0.08842831774518993,0.0,0.0,584.5213384893146,19999.209744179163,5259.852,4.500177814585639,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
exploratory_assumption,7.004106146319531,0.09409921197537591,0.09409921197537591,0.0,0.09409921197537591,0.0,0.0,584.0500439356437,19999.15906519658,5259.852,4.500189218286781,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
exploratory_assumption,7.456278492743608,0.1001311842042035,0.1001311842042035,0.0,0.1001311842042035,0.0,0.0,583.5487410469019,19999.10515937448,5259.852,4.500201348149467,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
exploratory_assumption,7.937642262969577,0.10654688016296598,0.10654688016296598,0.0,0.10654688016296598,0.0,0.0,583.015547790135,19999.047824335146,5259.852,4.500214249724761,0.0,0.0,0.0,101.95096961063628,765.4792633333333,805.767645614035,-907.7186152246713,-4.283654185320851,0.0
exploratory_assumption,8.450082002194245,0.11337031994700222,0.11337031994700222,0.0,0.10811431858169909,0.0005256001365303134,0.004730401228772821,582.4484679122562,19998.986845418607,5259.852,4.500227971329323,0.0,0.07883213647749907,0.0003887148494388802,101.95096961063628,765.4792633333333,805.767645614035,-907.6397830881938,-4.2048220488433525,1.4323688901640707e-17
exploratory_assumption,8.995603918422743,0.12062697527204166,0.12062697527204166,0.0,0.10811375473198911,0.0012513220540052558,0.011261898486047306,581.8453845194548,19998.921994992223,5259.852,4.500242564201021,0.0,0.18767953826997835,0.000869311369438354,101.95096961063628,765.4792633333333,805.767645614035,-907.5309356864013,-4.095974647050873,0.0
exploratory_assumption,9.576343736798028,0.12834385023140768,0.12834385023140768,0.0,0.10811315512412925,0.002023069510727841,0.018207625596550574,581.2040533656572,19998.853031728973,5259.852,4.500258082661612,0.0,0.3034300805665153,0.0013202241242681338,101.95096961063628,765.4792633333333,805.767645614035,-907.4151851441047,-3.980224104754336,0.0
exploratory_assumption,10.194575060991603,0.13654956559051395,0.13654956559051395,0.0,0.10811251753452737,0.002843704805598657,0.02559334325038792,580.5220958470112,19998.779699854163,5259.852,4.500274584286576,0.0,0.42651306526771465,0.0017432190761425938,101.95096961063628,765.4792633333333,805.767645614035,-907.2921021594036,-3.8571411200531367,0.0
exploratory_assumption,10.852718274390392,0.14527444663390968,0.14527444663390968,0.0,0.10811183960718884,0.0037162607026720827,0.03344634632404875,579.796991701127,19998.70172836034,5259.852,4.5002921300821335,0.0,0.5573833614902723,0.0021399529722949413,101.95096961063628,765.4792633333333,805.767645614035,-907.161231863181,-3.7262708238305793,0.0
exploratory_assumption,11.553350015928064,0.15455061455479874,0.15455061455479874,0.0,0.10811111884662122,0.0046439495708177495,0.04179554613735976,579.0260714119103,19998.618830190597,5259.852,4.500310784669436,0.0,0.6965227763791003,0.002511979842133944,101.95096961063628,765.4792633333333,805.767645614035,-907.0220924482921,-3.587131408941751,0.0
exploratory_assumption,12.299213267658759,0.16441208134689847,0.16441208134689847,0.0,0.108110352610467,0.005630172873643144,0.050671555862788306,578.2065083233265,19998.530701390537,5259.852,4.500330616475845,0.0,0.844441478453367,0.0028607570936869642,101.95096961063628,765.4792633333333,805.767645614035,-906.8741737462179,-3.4392127068674845,0.0
exploratory_assumption,13.093228093566237,0.17489484812309145,0.17489484812309145,0.0,0.10810953810187128,0.006678531002122014,0.060106779019098146,577.3353104683699,19998.43702022963,5259.852,4.500351697933171,0.0,1.0016794723532705,0.00318765123338032,101.95096961063628,765.4792633333333,805.767645614035,-906.716935752318,-3.281974712967581,-1.4323688901640707e-17
exploratory_assumption,13.938503071650985,0.18603700674384618,0.18603700674384618,0.0,0.10810867236159273,0.007792833438225343,0.0701355009440281,576.4093121229683,19998.337446293008,5259.852,4.500374105682613,0.0,1.168808123232228,0.0034939432317563105,101.95096961063628,765.4792633333333,805.767645614035,-906.5498071014391,-3.114846062088623,0.0
exploratory_assumption,14.838347464052072,0.19787884459007288,0.19787884459007288,0.0,0.10810775225987157,0.008977109233020128,0.08079398309718118,575.4251650985584,19998.231619545128,5259.852,4.500397920786114,0.0,1.3464317283145242,0.0037808335563659164,101.95096961063628,765.4792633333333,805.767645614035,-906.3721834963568,-2.9372224570063272,0.0
exploratory_assumption,15.79628417284993,0.2104629522590793,0.2104629522590793,0.0,0.10810677448807132,0.010235617777100796,0.09212055999390717,574.3793297917312,19998.119159367336,5259.852,4.500423228943659,0.0,1.535189132298463,0.0040494468918020644,101.95096961063628,765.4792633333333,805.767645614035,-906.1834260923729,-2.7484650530223886,0.0
exploratory_assumption,16.816063532272164,0.2238343338976626,0.2238343338976626,0.0,0.1081057355501167,0.01157285983475459,0.10415573851279133,573.2680660147107,19997.99966357185,5259.852,4.5004501207159775,0.0,1.7357553823156675,0.004300836565645829,101.95096961063628,765.4792633333333,805.767645614035,-905.9828598423557,-2.547898803005184,0.0
exploratory_assumption,17.90167799129909,0.23804051981209662,0.23804051981209662,0.0,0.1081046317537561,0.012993588805834047,0.11694229925250646,572.0874236366055,19997.8727073954,5259.852,4.500478691751907,0.0,1.94884341704302,0.004535988697982748,101.95096961063628,765.4792633333333,805.767645614035,-905.7697718076283,-2.3348107682778316,0.0
exploratory_assumption,19.057377744151562,0.25313168090973015,0.25313168090973015,0.0,0.10810345920168331,0.014502822170804685,0.1305253995372422,570.8332330724389,19997.73784247651,5259.852,4.5005090430195605,0.0,2.1752057832881415,0.004755826091104623,101.95096961063628,765.4792633333333,805.767645614035,-905.5434094413831,-2.10844840203271,-2.864737780328141e-17
exploratory_assumption,20.287687369854638,0.26916074442990096,0.26916074442990096,0.0,0.10810221378256019,0.016105853064734072,0.1449526775826067,569.5010956650278,19997.59459582122,5259.852,4.500541281040209,0.0,2.4156363719141405,0.004961211875040033,101.95096961063628,765.4792633333333,805.767645614035,-905.3029788527572,-1.868017813406711,1.4323688901640707e-17
exploratory_assumption,21.5974235460212,0.28618351031158934,0.28618351031158934,0.0,0.10810089116199234,0.01780826191495969,0.1602743572346373,568.0863740139431,19997.442468763198,5259.852,4.50057551812356,0.0,2.67097216331523,0.005152952923651109,101.95096961063628,765.4792633333333,805.767645614035,-905.0476430613561,-1.6126820220056213,1.4323688901640707e-17
exploratory_assumption,22.991713906205227,0.304258767420304,0.304258767420304,0.0,0.1080994867735171,0.019615928064678684,0.1765433525821082,566.5841823161693,19997.28093592499,5259.852,4.500611872602917,0.0,2.942094970780833,0.005331803055191825,101.95096961063628,765.4792633333333,805.767645614035,-904.7765202538905,-1.3415592145400184,0.0
exploratory_assumption,24.476017114651434,0.3234484087156249,0.3234484087156249,0.0,0.1080979958096762,0.021535041290594865,0.19381537161535384,564.9893767948031,19997.109444188856,5259.852,4.500650469068365,0.0,3.2299331679698717,0.005498466030441321,101.95096961063628,765.4792633333333,805.767645614035,-904.4886820567015,-1.0537210173509797,0.0
exploratory_assumption,26.056144237034268,0.3438175442820908,0.3438175442820908,0.0,0.10809641321325693,0.023572113106883386,0.21214901796195054,563.2965463053256,19996.927411686633,5259.852,4.500691438595815,0.0,3.535463384335906,0.00565359836080246,101.95096961063628,765.4792633333333,805.767645614035,-904.1831518403354,-0.7481908009849456,-2.864737780328141e-17
exploratory_assumption,27.738281490852877,0.36543461096807467,0.36543461096807467,0.0,0.1080947336687992,0.025733987729927545,0.23160588956934797,561.5000032237749,19996.73422681991,5259.852,4.500734918969453,0.0,3.8597121496731837,0.005797811938088136,101.95096961063628,765.4792633333333,805.767645614035,-903.8589030749981,-0.42394203564766775,-2.864737780328141e-17
exploratory_assumption,29.5290144645502,0.3883714771782938,0.3883714771782938,0.0,0.10809295159448212,0.02802785255838116,0.2522506730254305,559.59377473769,19996.52924732356,5259.852,4.500781054894617,0.0,4.2037574659688,0.0059316764971045705,101.95096961063628,765.4792633333333,805.767645614035,-903.5148577587025,-0.07989671935205145,1.4323688901640707e-17
exploratory_assumption,30.0,0.39439122032651236,0.39439122032651236,0.0,0.10809248389409068,0.028629873643242158,0.2576688627891795,559.0934881787991,19996.475450788876,5259.852,4.500793163349666,0.0,4.294051598381676,0.005963960553307884,101.95096961063628,765.4792633333333,805.767645614035,-903.4245636262897,0.010397413060824867,1.4323688901640707e-17
exploratory_assumption,31.435353900174317,0.412703541143964,0.412703541143964,0.0,0.10809106113452036,0.03046124800094436,0.2741512320084993,557.5715946791108,19996.311799387513,5259.852,4.500829998197803,0.0,4.56873028142164,0.006055721921579705,101.95096961063628,765.4792633333333,805.767645614035,-903.1498849432496,0.28507609610078877,-1.4323688901640707e-17
exploratory_assumption,33.464763140521455,0.43850982074864125,0.43850982074864125,0.0,0.1080890561522197,0.03304207645964215,0.2973786881367794,555.4268960593668,19996.08117685401,5259.852,4.500881908009924,0.0,4.955815837799429,0.006170440403474454,101.95096961063628,765.4792633333333,805.767645614035,-902.7627993868718,0.6721616524785778,4.297106670492212e-17
exploratory_assumption,35.62518734821667,0.46587303271591546,0.46587303271591546,0.0,0.10808693022386315,0.03577861024920522,0.32200749224284714,553.152804487975,19995.836640509937,5259.852,4.500936950928441,0.0,5.366254858227047,0.0062762884652540546,101.95096961063628,765.4792633333333,805.767645614035,-902.3523603664443,1.0826006729061959,0.0
exploratory_assumption,37.92508461112511,0.494879658665783,0.494879658665783,0.0,0.1080846766336207,0.038679498203216214,0.348115483828946,550.7421326828521,19995.577417496494,5259.852,4.500995301153362,0.0,5.801344538009385,0.006373688854284491,101.95096961063628,765.4792633333333,805.767645614035,-901.9172706866619,1.5176903526885335,4.297106670492212e-17
exploratory_assumption,40.37345905587206,0.5256199952184435,0.5256199952184435,0.0,0.10808228836970264,0.04175377068487408,0.3757839361638668,548.1873763063069,19995.30270086143,5259.852,4.501057140591458,0.0,6.2624392961708395,0.0064630323181544104,101.95096961063628,765.4792633333333,805.767645614035,-901.4561759285004,1.978785110849988,4.297106670492212e-17
exploratory_assumption,42.979896099111755,0.558188184966357,0.558188184966357,0.0,0.10807975812200375,0.045010842684435316,0.4050975841599179,545.4807113910259,19995.011649282267,5259.852,4.501122658922312,0.0,6.7509512400250316,0.006544679269405127,101.95096961063628,765.4792633333333,805.767645614035,-900.9676639846463,2.46729705470418,-1.4323688901640707e-17
exploratory_assumption,45.754599974553535,0.5926822247469895,0.5926822247469895,0.0,0.10807707828151546,0.0484605146465474,0.4361446318189267,542.6139936525452,19994.70338699236,5259.852,4.501192053619054,0.0,7.268350289262413,0.006618961347879697,101.95096961063628,765.4792633333333,805.767645614035,-900.4502649354089,2.9846961039415616,0.0
exploratory_assumption,48.70843368266493,0.6292039472296298,0.6292039472296298,0.0,0.10807424094181621,0.05211297062878134,0.46901673565903224,539.578760019527,19994.37700394545,5259.852,4.50126552991576,0.0,7.816163899757772,0.006686182888675928,101.95096961063628,765.4792633333333,805.767645614035,-899.9024513249135,3.5325097144369204,2.864737780328141e-17
exploratory_assumption,51.85296151945471,0.6678589713804058,0.6678589713804058,0.0,0.10807123790298451,0.05597877334774213,0.5038089601296792,536.3662327504928,19994.031556258346,5259.852,4.501343300712609,0.0,8.395976320561104,0.006746622303507051,101.95096961063628,765.4792633333333,805.767645614035,-899.3226389041101,4.112322135240253,-4.297106670492212e-17
exploratory_assumption,55.20049435083673,0.7087566168915873,0.7087566168915873,0.0,0.1080680606783165,0.06006885562132708,0.5406197005919439,532.9673265454034,19993.666066975635,5259.852,4.501425586408924,0.0,9.009427310364744,0.006800533383137008,101.95096961063628,765.4792633333333,805.767645614035,-898.7091879143065,4.725773125043893,-8.594213340984425e-17
exploratory_assumption,58.76413780982438,0.7520097771568086,0.7520097771568086,0.0,0.1080647005042696,0.06439450766525388,0.5795505689872851,529.3726591023841,19993.279527204886,5259.852,4.501512614653182,0.0,9.658210232173106,0.006848146528464292,101.95096961063628,765.4792633333333,805.767645614035,-898.0604049924982,5.374556046852255,-1.4323688901640707e-17
exploratory_assumption,62.557843605248216,0.7977347448467631,0.7977347448467631,0.0,0.10806114835409251,0.06896735964926705,0.6207062368434034,525.5725656137158,19992.870897675384,5259.852,4.501604619998046,0.0,10.344069436995317,0.0068896699177779805,101.95096961063628,765.4792633333333,805.767645614035,-897.374545787676,6.060415251674466,2.864737780328141e-17
exploratory_assumption,66.59646414287093,0.8460509835955983,0.8460509835955983,0.0,0.10805739495564821,0.073799358863995,0.6641942297759551,521.5571177404366,19992.439110778545,5259.852,4.501701843447316,0.0,11.068796839216292,0.006925290617700906,101.95096961063628,765.4792633333333,805.767645614035,-896.649818385455,6.7851426538954405,-1.1458951121312565e-16
exploratory_assumption,70.89581067274219,0.897080838754085,0.897080838754085,0.0,0.10805343081397326,0.07890274079401115,0.7101246671461005,517.3161476509584,19991.983073152773,5259.852,4.50180453188063,0.0,11.834227577989763,0.006955175645366537,101.95096961063628,765.4792633333333,805.767645614035,-895.8843876466815,7.550573392668912,1.4323688901640707e-17
exploratory_assumption,75.47271519044087,0.9509491796113899,0.9509491796113899,0.0,0.1080492462391664,0.08428999333722233,0.7586099400350012,512.8392777551669,19991.50166888085,5259.852,4.501912937340555,0.0,12.642234650683294,0.006979472989445616,101.95096961063628,765.4792633333333,805.767645614035,-895.076380573988,8.358580465362444,7.161844450820353e-17
exploratory_assumption,80.34509633454878,1.0077829649455488,1.0077829649455488,0.0,0.10804483138023585,0.08997381335653129,0.8097643202087818,508.1159568104884,19990.993763372462,5259.852,4.502027316165651,0.0,13.494722396279347,0.006998312597743312,101.95096961063628,765.4792633333333,805.767645614035,-894.223892828392,9.211068210958494,-7.161844450820353e-17
exploratory_assumption,85.5320295383455,1.0677107232494523,1.0677107232494523,0.0,0.10804017626557727,0.09596705469838748,0.8637034922854875,503.135503119076,19990.458208009237,5259.852,4.5021479279520085,0.0,14.393618698937647,0.007011807339224472,101.95096961063628,765.4792633333333,805.767645614035,-893.3249965257337,10.109964513616795,0.0
exploratory_assumption,91.05382171036875,1.1308619385140077,1.1308619385140077,0.0,0.10803527085078944,0.10228266676632182,0.9205440008968966,497.88715557391095,19989.893845633833,5259.852,4.502275034324791,0.0,15.340865774946781,0.0070200539484878465,101.95096961063628,765.4792633333333,805.767645614035,-892.3777494497245,11.057211589625929,-7.161844450820353e-17
exploratory_assumption,96.93209073621607,1.1973663320573888,1.1973663320573888,0.0,0.10803010507456394,0.10893362269828247,0.9804026042845425,492.3601333442692,19989.29951696798,5259.852,4.502408897500546,0.0,16.3384094004019,0.007023133960895047,101.95096961063628,765.4792633333333,805.767645614035,-891.3802058242694,12.054755215081048,0.0
exploratory_assumption,103.189850112838,1.2673530305980165,1.2673530305980165,0.0,0.10802466892340928,0.1159328361674607,1.0433955255071465,486.54370501519986,19988.67406804717,5259.852,4.502549778620344,0.0,17.388186432576596,0.007021114646758149,101.95096961063628,765.4792633333333,805.767645614035,-890.3304287920947,13.104532247255744,0.0
exploratory_assumption,109.8515990466672,1.3409496106139898,1.2733727506134556,0.0675768600005343,0.10801895250597889,0.12329306581080107,1.10963759229721,480.42726800854473,19988.016358760888,5259.852,4.502697935833556,0.0075056866828051945,18.492110475633,0.007014049953192297,101.95096961063628,765.4792633333333,805.767645614035,-889.2265047490383,14.20845629031215,-7.161844450820353e-17
exploratory_assumption,116.94341836831892,1.418281009054045,1.2733019310724127,0.14497907798163231,0.10801294613777246,0.13102680629162722,1.1792412566246453,474.0004391111626,19987.325272587263,5259.852,4.502853622111986,0.016102664948970842,19.652055541649712,0.0070019814624349,101.95096961063628,765.4792633333333,805.767645614035,-888.0665596830215,15.36840135632886,7.161844450820353e-17
exploratory_assumption,124.49307263936984,1.4994682907123906,1.2732275821788972,0.22624070853349335,0.10800664043695901,0.13914616502754315,1.2523154852478884,467.2531569154808,19986.599727608635,5259.852,4.503017082774607,0.025128303877019833,20.86983756165606,0.0069849393756067244,101.95096961063628,765.4792633333333,805.767645614035,-886.8487776630152,16.586183376335207,-4.297106670492212e-17
exploratory_assumption,132.53011885096487,1.584627263106779,1.2731495981523249,0.3114776649544542,0.10800002643202829,0.14766272366747504,1.3289645130072758,460.17579693368936,19985.838688889962,5259.852,4.5031885527041,0.03459547782808229,22.14719360926625,0.006962943531025957,101.95096961063628,765.4792633333333,805.767645614035,-885.571421615405,17.863539423945397,5.729475560656283e-17
exploratory_assumption,141.08602213980814,1.673866930567949,1.273067879466407,0.400799051101542,0.10799309568190987,0.15658738348860388,1.4092864513974352,452.75930007469617,19985.041182294124,5259.852,4.503368253238131,0.044516304846215375,23.485758712538257,0.006936004466263739,101.95096961063628,765.4792633333333,805.767645614035,-884.232856512133,19.202104527217404,-1.4323688901640707e-17
exploratory_assumption,150.19427897456768,1.7672877805285472,1.272982334418796,0.4943054461097512,0.10798584040909828,0.16593019401194486,1.493371746107504,444.99531506658616,19984.206309796813,5259.852,4.503556388720802,0.05490195614408107,24.887040148881553,0.006904124533125433,101.95096961063628,765.4792633333333,805.767645614035,-882.8315750757897,20.6033859635607,4.297106670492212e-17
exploratory_assumption,159.89054829497047,1.864979896767114,1.2728928808588065,0.5920870159083076,0.10797825364618537,0.17570016431209284,1.581301478808836,436.87635526043283,19983.333266347883,5259.852,4.503753142703216,0.06576244635115801,26.35238914434925,0.006867299074628445,101.95096961063628,765.4792633333333,805.767645614035,-881.366226080322,22.068734959028397,-1.5756057791804777e-16
exploratory_assumption,170.21279111699846,1.9670208967001073,1.272799448075787,0.6942214486243203,0.10797032939601706,0.18590505673040897,1.6731455105736812,428.3959700570607,19982.421358305106,5259.852,4.503958673786755,0.0771064042013212,27.882969933710395,0.006825517672793608,101.95096961063628,765.4792633333333,805.767645614035,-879.8356452909609,23.599315748389543,1.4323688901640707e-17
exploratory_assumption,181.2014191507423,2.073473692809186,1.2727019788479659,0.8007717139612198,0.10796206280546113,0.19655116300037243,1.768960467003352,419.5489309495074,19981.470023439593,5259.852,4.504173111108643,0.0889408236694972,29.47972618261086,0.006778765475636843,101.95096961063628,765.4792633333333,805.767645614035,-878.2388890420605,25.19607199729001,1.0026582231148495e-16
exploratory_assumption,192.8994530127531,2.1843840820314373,1.27260043164817,0.9117836503832673,0.10795345035247896,0.2076430631678958,1.8687875685110626,410.33143186307865,19980.47885247865,5259.852,4.5043965494768505,0.10127079598293097,31.143344829236856,0.006727024611101819,101.95096961063628,765.4792633333333,805.767645614035,-876.5752703954345,26.859690643916004,-1.2891320011476637e-16
exploratory_assumption,205.35269065229562,2.299778171515205,1.2724947829985993,1.0272833885166055,0.10794449004584013,0.21918336814693642,1.9726503133224282,400.74130309466835,19979.447612110973,5259.852,4.504629044170598,0.11409922344120632,32.874217471518264,0.006670275694768204,101.95096961063628,765.4792633333333,805.767645614035,-874.8443977531531,28.590563286197412,7.161844450820353e-17
exploratory_assumption,218.60988665089408,2.4196596546367286,1.2723850299618487,1.14727462467488,0.10793518163639121,0.23117244730003372,2.0805520257003036,390.77823769654714,19978.376269330027,5259.852,4.504870605433749,0.12742651658976892,34.672399508295555,0.006608499436956913,101.95096961063628,765.4792633333333,805.767645614035,-873.0462157163757,30.388745322974703,2.864737780328141e-17
exploratory_assumption,232.7229430971301,2.5440069576547155,1.2722711927493855,1.27173576490533,0.10792552683828782,0.24360814308164272,2.192473287734785,380.4440286111262,19977.2650169335,5259.852,4.50512119270143,0.14125027701230192,36.53756734010019,0.006541678353283146,101.95096961063628,765.4792633333333,805.767645614035,-871.1810478845712,32.25391315477934,5.729475560656283e-17
exploratory_assumption,247.74711278397046,2.672770284904421,1.2721533174218567,1.400616967482564,0.10791552955801331,0.2564854755346407,2.308369279811767,369.7428142378603,19976.114299929442,5259.852,4.505380708615483,0.1555649688437989,38.468974048063096,0.006469798580728419,101.95096961063628,765.4792633333333,805.767645614035,-869.2496411766082,34.18531986274225,-2.5782640022953274e-16
exploratory_assumption,263.7412155241444,2.805868599025172,1.2720314786476992,1.533837120377473,0.107905196128344,0.26979634028968275,2.4281670626071454,358.6813293993678,19974.924842523043,5259.852,4.505648992901645,0.1703615830613977,40.465404098348074,0.006392851798862983,101.95096961063628,765.4792633333333,805.767645614035,-867.2532111263232,36.181749913027225,1.4323688901640707e-17
exploratory_assumption,280.767868430448,2.943186582361963,1.2719057824777573,1.6712807998842056,0.10789453554367097,0.28352920468182913,2.551762842136463,347.2691578721294,19973.697675271596,5259.852,4.505925816200991,0.18562729968246108,42.52512776420415,0.006310837252901102,101.95096961063628,765.4792633333333,805.767645614035,-865.1934874604672,38.2414735788833,1.4323688901640706e-16
exploratory_assumption,298.8937310625262,3.0845716363170212,1.2717763690838713,1.8127952672331498,0.10788355969226648,0.2976688076624754,2.679019268962279,335.51898176325363,19972.434161900357,5259.852,4.506210873969735,0.20134515418172078,44.64585611725638,0.006223763871770647,101.95096961063628,765.4792633333333,805.767645614035,-863.0727591074149,40.36220193193553,2.291790224262513e-16
exploratory_assumption,318.1897663998844,3.2298309869187016,1.2716434153989284,1.9581875715197732,0.10787228358019375,0.31219587033385077,2.8097628330046573,323.44682205977296,19971.136025169148,5259.852,4.5065037805848975,0.21749371571680604,46.82469761202261,0.006131652470292387,101.95096961063628,765.4792633333333,805.767645614035,-860.8939176126487,42.54104342670176,-1.4323688901640706e-16
exploratory_assumption,338.7315186628434,3.378728977006564,1.2715071375848157,2.107221839421748,0.10786072554062007,0.3270868251465943,2.9437814263193496,311.072263668713,19969.805371071252,5259.852,4.506804063818078,0.23404678610013888,49.05811746961196,0.0060345380198737345,101.95096961063628,765.4792633333333,805.767645614035,-858.6604977550594,44.77446328429111,7.161844450820353e-17
exploratory_assumption,360.5994090691093,3.530984637886386,1.27136779324336,2.2596168446430265,0.10784890742133252,0.3423135730465053,3.0808221574185484,298.4186572310773,19968.444710534743,5259.852,4.507111159865082,0.25097312983979075,51.34190125338011,0.0059324719668287515,101.95096961063628,765.4792633333333,805.767645614035,-856.3767139712912,47.05824706805926,-5.729475560656283e-17
exploratory_assumption,365.0,3.560867024941892,1.2713404456688024,2.28952657927309,0.10784658800957095,0.34530204369323203,3.107718393239089,295.93520299999994,19968.177661122143,5259.852,4.50717143684219,0.25429517080022207,51.79012702332942,0.005912114957001075,101.95096961063628,765.4792633333333,805.767645614035,-855.9284882013419,47.50647283800857,1.0026582231148495e-16
exploratory_assumption,383.8790506838491,3.686269645652075,1.2712256832741213,2.415043962377954,0.10783685474230248,0.35784327909097724,3.2205895118187957,285.51328896708105,19967.05697768621,5259.852,4.5074244091444085,0.26823624694408676,53.67112421446023,0.005825524571568562,101.95096961063628,765.4792633333333,805.767645614035,-854.047491010211,49.38747002913938,-2.291790224262513e-16
exploratory_assumption,408.6615835959144,3.8442067790335437,1.2710811532722979,2.573125625761246,0.1078245968142461,0.3736382182219297,3.362743963997368,272.38750884075193,19965.645543632465,5259.852,4.507743053101692,0.28579420148122103,56.04012816001614,0.005713787235527212,101.95096961063628,765.4792633333333,805.767645614035,-851.6784870646552,51.75647397469529,-1.8620795572132918e-16
exploratory_assumption,435.04403173243264,4.0043690058938095,1.2709345943507093,2.7334344115431004,0.10781216680833926,0.389655683908547,3.506901155176924,259.07680647898707,19964.214224624233,5259.852,4.508066232278369,0.30359952002620855,58.442507751023435,0.005597374775902342,101.95096961063628,765.4792633333333,805.767645614035,-849.2761074736478,54.158853565702586,-2.5782640022953274e-16
exploratory_assumption,463.1296827086979,4.16627933349323,1.2707864432625842,2.8954928902306456,0.10779960176663228,0.40584797317265964,3.6526317585539374,245.62082361573687,19962.767283394303,5259.852,4.508392985919593,0.32159917501626223,60.87110825630136,0.0054764276012539345,101.95096961063628,765.4792633333333,805.767645614035,-846.8475069683699,56.58745407098051,1.2891320011476637e-16
exploratory_assumption,493.02849220048034,4.3294115623390494,1.2706371816976787,3.05877438064137,0.10778694254235299,0.4221624619796695,3.7994621578170262,232.0632914413592,19961.309422420592,5259.852,4.5087222534064715,0.3397346685582035,63.31803686002074,0.005351113733932854,101.95096961063628,765.4792633333333,805.767645614035,-844.4005783646505,59.03438267469989,6.302423116721911e-16
exploratory_assumption,524.8575144218751,4.493192083679419,1.2704873346241223,3.2227047490552962,0.1077742336592754,0.43854178500201424,3.946876065018129,218.45188121715998,19959.84576786254,5259.852,4.509052877798761,0.3579422322582929,65.77468962352712,0.005221630618484558,101.95096961063628,765.4792633333333,805.767645614035,-841.9439256011442,61.491035438206275,-2.5782640022953274e-16
exploratory_assumption,558.7413603940205,4.657002855208275,1.2703374675534829,3.3866653876547916,0.10776152307976426,0.45492413321285097,4.094317198915659,204.83795697162603,19958.381842968145,5259.852,4.509383611763562,0.3761531580342278,68.23179611992946,0.00508820664894434,101.95096961063628,765.4792633333333,805.767645614035,-839.4868191047418,63.94814193460861,4.297106670492212e-17
exploratory_assumption,594.8126857988053,4.82018567698734,1.2701881826181076,3.5499974943692325,0.1077488618720856,0.4712436815115254,4.241193133603729,191.2762201387016,19956.92352986144,5259.852,4.509713126140583,0.3942942734727285,70.67948357150614,0.004951102342733532,101.95096961063628,765.4792633333333,805.767645614035,-837.0391316531652,66.39582938618528,2.005316446229699e-16
exploratory_assumption,633.2127103275287,4.982047868647139,1.270040113368983,3.712007755278156,0.10773630376920146,0.48743115648779367,4.3868804083901445,177.82423773909233,19955.47701880713,5259.852,4.510040021352488,0.41228857296773735,73.10736200582176,0.004810611085175933,101.95096961063628,765.4792633333333,805.767645614035,-834.6112532188496,68.8237078205009,-6.159186227705504e-16
exploratory_assumption,674.0917705577627,5.141869418403642,1.2698939182302809,3.871975500173362,0.10772390461363486,0.5034145513790007,4.530730962411007,164.5418482424676,19954.04874432209,5259.852,4.510362841807201,0.43005601248074277,75.50463148857943,0.004667059367036971,101.95096961063628,765.4792633333333,805.767645614035,-832.2139837360919,71.22097730325858,-2.7215008913117343e-16
exploratory_assumption,717.6099085229378,5.298911633379166,1.26975027258428,4.029161360794887,0.10771172168617317,0.5191199911692992,4.672079920523694,151.49044265983153,19952.645307870218,5259.852,4.51068009335584,0.44751447120141913,77.86021187552736,0.0045208064385442405,101.95096961063628,765.4792633333333,805.767645614035,-829.8584033491439,73.5765576902065,-1.5756057791804777e-16
